2025-11-26 07:44:44 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=4850&count=50&sort_by=CCU_DESC&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5261s | OFFSET:4850
2025-11-26 07:44:45 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=4900&count=50&sort_by=CCU_DESC&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5232s | OFFSET:4900
2025-11-26 07:44:47 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=4950&count=50&sort_by=CCU_DESC&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5275s | OFFSET:4950
2025-11-26 07:44:48 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=5000&count=50&sort_by=CCU_DESC&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5344s | OFFSET:5000
2025-11-26 07:44:50 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=0&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5043s | OFFSET:0
2025-11-26 07:44:52 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=50&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.4897s | OFFSET:50
2025-11-26 07:44:53 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=100&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5146s | OFFSET:100
2025-11-26 07:44:55 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=150&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.538s | OFFSET:150
2025-11-26 07:44:56 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=200&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5063s | OFFSET:200
2025-11-26 07:44:58 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=250&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.4947s | OFFSET:250
2025-11-26 07:44:59 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=300&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5323s | OFFSET:300
2025-11-26 07:45:01 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=350&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.6145s | OFFSET:350
2025-11-26 07:45:02 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=400&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5019s | OFFSET:400
2025-11-26 07:45:04 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=450&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5486s | OFFSET:450
2025-11-26 07:45:06 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=500&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.6258s | OFFSET:500
2025-11-26 07:45:07 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=550&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.4893s | OFFSET:550
2025-11-26 07:45:09 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=600&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.505s | OFFSET:600
2025-11-26 07:45:10 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=650&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.4653s | OFFSET:650
2025-11-26 07:45:12 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=700&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.4674s | OFFSET:700
2025-11-26 07:45:13 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=750&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5277s | OFFSET:750
2025-11-26 07:45:15 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=800&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5142s | OFFSET:800
2025-11-26 07:45:16 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=850&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.5147s | OFFSET:850
2025-11-26 07:45:18 - INFO - REQUEST_URL:https://store.steampowered.com/search/results/?query=&start=900&count=50&sort_by=&infinite=1&ignore_preferences=1&cc=us | STATUS:200 | LATENCY:0.459s | OFFSET:900
